Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created,First Name,ga_first_name,ga_gender,ga_accuracy,ga_samples
Saudi Arabia,2020,January,NA,Min. of Interior,ABD AL-AZIZ bin Saud bin Nayif bin Abd al-Aziz Al Saud,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,bin Saud bin Nayif bin Abd al-Aziz Al Saud,Bin Saud Bin Nayif Bin Abd Al-Aziz Al Saud,male,96,6610
Saudi Arabia,2020,January,NA,"Min. of Islamic Affairs, Call, & Guidance",Abd al-Latif bin Abd al-Aziz bin Abd al-Rahman AL AL SHAYKH,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Abd al-Latif bin Abd al-Aziz bin Abd al-Rahman,Abd Bin Abd Al-Aziz Bin Abd,male,97,1309
Saudi Arabia,2020,January,NA,Min. of Justice,Walid bin Muhammad bin Salid al-SAMANI,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Walid bin Muhammad bin Salid al,Walid Bin Muhammad Bin Al,male,95,3389
Saudi Arabia,2020,January,NA,Min. of Labor & Social Development,Ahmad bin Sulayman bin Abd al-Aziz al-RAJHI,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Ahmad bin Sulayman bin Abd al-Aziz al,Ahmad Bin Sulayman Bin Abd Al-Aziz Al,male,96,9977
Saudi Arabia,2020,January,NA,Min. of Transport,Salih bin Nasir bin Ali Al-JASIR,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Salih bin Nasir bin Ali Al,Salih Bin Nasir Bin Ali Al,male,96,13956
Saudi Arabia,2020,January,NA,Min. of State,Muhammd bin Faysal bin Jabir ABU SAQ,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Muhammd bin Faysal bin Jabir,Muhammd Bin Faysal Bin Jabir,male,96,340
Saudi Arabia,2020,January,NA,Min. of State,Muhammad bin Abd al-Malik AL AL-SHAYKH,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Muhammad bin Abd al-Malik,Muhammad Bin Abd,male,99,1909
Saudi Arabia,2020,January,NA,Min. of State,Salih bin Abd al-Aziz bin Muhammad bin Ibrahim AL AL-SHAYKH,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Salih bin Abd al-Aziz bin Muhammad bin Ibrahim,Salih Bin Abd Al-Aziz Bin Muhammad Bin Ibrahim,male,98,5071
Saudi Arabia,2020,January,NA,Min. of State,Musaid bin Muhammad al-AYBAN,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Musaid bin Muhammad al,Musaid Bin Muhammad Al,male,94,2688
Saudi Arabia,2020,January,NA,Min. of State,Khalid bin Abd al-Rahman al-ISA,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Khalid bin Abd al-Rahman al,Khalid Bin Abd Al,male,96,7796
Saudi Arabia,2020,January,NA,Min. of State,Adil al-Ahmad al-JUBAYR,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Adil al-Ahmad al,Adil Al,male,91,1738
Saudi Arabia,2020,January,NA,Min. of State,Fahd bin Abdallah bin Abd al-Latif al-MUBARAK,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Fahd bin Abdallah bin Abd al-Latif al,Fahd Bin Abdallah Bin Abd Al,male,94,3444
Saudi Arabia,2020,January,NA,Min. of State,Mutalib bin Abdallah al-NAFISA,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Mutalib bin Abdallah al,Bin Abdallah Al,male,90,1735
Saudi Arabia,2020,January,NA,Min. of State,Isam bin Saad bin SAYID,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Isam bin Saad bin,Isam Bin Saad Bin,male,97,4306
Saudi Arabia,2020,January,NA,Min. of State,Ibrahim al-ASSAF,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Ibrahim al,Ibrahim Al,male,95,22
Saudi Arabia,2020,January,NA,"Grand Mufti and Chmn., Council of Senior Scholars",Abd al-Aziz bin Abdallah AL AL-SHAYKH,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Abd al-Aziz bin Abdallah,Abd Al-Aziz Bin Abdallah,male,97,960
Saudi Arabia,2020,January,NA,Ambassador to the US,RIMA bint Bandar bin Abd al-Aziz Al Saud,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,bint Bandar bin Abd al-Aziz Al Saud,Bint Bandar Bin Abd Al-Aziz Al Saud,male,95,5248
Saudi Arabia,2020,January,NA,"Permanent Representative to the UN, New York",Abdallah bin Yahya al-MUALLAMI,Titular,NA,January2020ChiefsDirectory.pdf,7-Nov-19,10/6/2021 1:05,Abdallah bin Yahya al,Abdallah Bin Yahya Al,male,93,2683
Senegal,2020,January,NA,Pres.,Macky SALL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Macky,Macky,male,94,31
Senegal,2020,January,NA,Prime Min.,Mohammed Abdallah Boun DIONNE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mohammed Abdallah Boun,Mohammed Abdallah,male,97,109
Senegal,2020,January,NA,Sec. Gen. of the Govt.,Maxime Jean Simon NDIAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Maxime Jean Simon,Maxime Jean Simon,male,98,735
Senegal,2020,January,NA,"Min. of African Integration, the New Partnership for African Development, & Francophonie",Mbagnick NDIAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mbagnick,Mbagnick,male,100,60
Senegal,2020,January,NA,Min. of Agriculture & Rural Infrastructure,Papa Abdoulaye SECK,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Papa Abdoulaye,Papa Abdoulaye,male,100,75
Senegal,2020,January,NA,Min. of Air Transport & Airport Infrastructure Development,Maimouna NDOYE SECK,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Maimouna,Maimouna,female,99,515
Senegal,2020,January,NA,Min. of the Armed Forces,Augustin TINE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Augustin,Augustin,male,100,79
Senegal,2020,January,NA,"Min. of Commerce, Entrepreneurship & the Informal Sector",Alioune SARR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Alioune,Alioune,male,99,1381
Senegal,2020,January,NA,Min. of Culture,Abdou Latif COULIBALY,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abdou Latif,Abdou Latif,male,100,11
Senegal,2020,January,NA,Min. of Economic Solidarity & Microfinance,Aminata Angelique MANGA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aminata Angelique,Aminata Angelique,female,98,1192
Senegal,2020,January,NA,Min. of Environment & Sustainable Development,Mame Thierno DIENG,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mame Thierno,Mame Thierno,male,100,32
Senegal,2020,January,NA,Min. of Fisheries & Maritime Affairs,Oumar GUEYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Oumar,Oumar,male,99,1475
Senegal,2020,January,NA,Min. of Good Governance & Child Protection,Ndeye Ramatoulaye Gueye DIOP,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ndeye Ramatoulaye Gueye,Ndeye Ramatoulaye Gueye,female,81,1206
Senegal,2020,January,NA,Min. of Health & Social Affairs,Abdoulaye Diouf SARR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abdoulaye Diouf,Abdoulaye Diouf,male,97,3086
Senegal,2020,January,NA,Min. of Higher Education & Research,Mary Teuw NIANE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mary Teuw,Mary Teuw,male,100,2
Senegal,2020,January,NA,"Min. of Infrastructure, Land Transportation, & Access Improvement",Abdoulaye Daouda DIALLO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abdoulaye Daouda,Abdoulaye Daouda,male,99,3732
Senegal,2020,January,NA,Min. of the Interior,Aly Ngouille NDIAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aly Ngouille,Aly Ngouille,male,97,403
Senegal,2020,January,NA,"Min. of Investment Promotion, Partnerships, & the Development of Teleservices",Khoudia MBAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Khoudia,Khoudia,female,99,113
Senegal,2020,January,NA,Min. of Justice & Keeper of the Seals,Ismaila Madior FALL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ismaila Madior,Ismaila Madior,male,99,490
Senegal,2020,January,NA,Min. of Labor & Social Dialogue,Samba SY,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Samba,Samba,male,98,977
Senegal,2020,January,NA,Min. of Livestock & Livestock Products,Aminata Mbengue NDIAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aminata Mbengue,Aminata Mbengue,female,94,1216
Senegal,2020,January,NA,Min. of Mining & Geology,Aissatou Sophie GLADIMA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aissatou Sophie,Aissatou Sophie,female,99,1010
Senegal,2020,January,NA,Min. of National Education,Serigne Mbaye THIAM,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Serigne Mbaye,Serigne Mbaye,male,100,39
Senegal,2020,January,NA,Min. of Oil & Energy,Mansour Elimane KANE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mansour Elimane,Mansour Elimane,male,99,787
Senegal,2020,January,NA,Min. of Sports,Matar BA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Matar,Matar,male,99,458
Senegal,2020,January,NA,"Min. of Territorial Governance, Development, & Spatial Planning",Yaya Abdoul KANE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Yaya Abdoul,Yaya Abdoul,male,97,625
Senegal,2020,January,NA,Min. of Tourism,Mame Mbaye NIANG,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mame Mbaye,Mame Mbaye,male,91,11
Senegal,2020,January,NA,"Min. of Urban Development, Housing, & Living Environment",Diene Farba SARR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Diene Farba,Diene Farba,male,86,116
Senegal,2020,January,NA,Min. of Water & Sanitation,Mansour FAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mansour,Mansour,male,98,640
Senegal,2020,January,NA,"Min. of Women, Family, & Gender",Ndeye Saly Diop DIENG,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ndeye Saly Diop,Ndeye Saly Diop,female,68,1368
Senegal,2020,January,NA,"Min. of Youth, Citizen Construction, & Promotion of Volunteering",Pape Gorgui NDONG,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Pape Gorgui,Pape Gorgui,male,100,3
Senegal,2020,January,NA,Min.-Del. to the Prime Min. in Charge of the Emergency Community Development Program,Souleymane Jules DIOP,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Souleymane Jules,Souleymane Jules,male,100,7
Senegal,2020,January,NA,Min.-Del. to the Min. of Agriculture & Rural Infrastructure in Charge of Farmers' Organizations,Moustapha Lo DIATTA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Moustapha Lo,Moustapha Lo,male,98,1838
Senegal,2020,January,NA,"Min.-Del. to the Min. of Economy, Finance, & Planning in Charge of Budget",Birima MANGARA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Birima,Birima,male,97,35
Senegal,2020,January,NA,"Min.-Del. to the Min. of Infrastructure, Land Transportation, & Access Improvement in Charge of Railway Network Development",Abdou Ndene SALL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abdou Ndene,Abdou Ndene,male,100,2
Senegal,2020,January,NA,Ambassador to the US,Momar DIOP,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Momar,Momar,male,99,469
Senegal,2020,January,NA,"Permanent Representative to the UN, New York",Cheikh NIANG,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Cheikh,Cheikh,male,98,2952
Serbia,2020,January,NA,Dep. Prime Min.,Rasim LJAJIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Rasim,Rasim,male,92,25
Serbia,2020,January,NA,Dep. Prime Min.,Zorana MIHAJLOVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Zorana,Zorana,female,97,174
Serbia,2020,January,NA,"Min. of Agriculture, Forestry, & Water Management",Branislav NEDIMOVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Branislav,Branislav,male,100,762
Serbia,2020,January,NA,Min. of Culture & Information,Vladan VUKOSAVLJEVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Vladan,Vladan,male,100,654
Serbia,2020,January,NA,Min. of European Integration,Jadranka JOKSIMOVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jadranka,Jadranka,female,98,126
Serbia,2020,January,NA,Min. of Finance,Sinisa MALI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Sinisa,Sinisa,male,100,509
Serbia,2020,January,NA,Min. of Health,Zlatibor LONCAR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Zlatibor,Zlatibor,male,100,27
Serbia,2020,January,NA,Min. of Justice,Nela KUBUROVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Nela,Nela,female,99,72
Serbia,2020,January,NA,Min. of Public Admin. & Local Self-Govt.,Branko RUZIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Branko,Branko,male,98,813
Serbia,2020,January,NA,Min. of Youth & Sports,Vanja UDOVICIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Vanja,Vanja,female,72,364
Serbia,2020,January,NA,Min. Without Portfolio,Slavica DJUKIC DEJANOVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Slavica,Slavica,female,98,507
Serbia,2020,January,NA,"Governor, National Bank of Serbia",Jorgovanka TABAKOVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jorgovanka,Jorgovanka,female,100,2
Serbia,2020,January,NA,Ambassador to the US,Djerdj MATKOVIC,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Djerdj,Djerdj,male,100,5
Seychelles,2020,January,NA,"Min. for Employment, Entrepreneurship Development, & Business Innovation",Wallace COSGROW,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Wallace,Wallace,male,100,2
Seychelles,2020,January,NA,Min. for Health & Social Affairs,Jean-Paul ADAM,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jean-Paul,Jean-Paul,male,100,10
Seychelles,2020,January,NA,Min. for Home Affairs,Mitcy LARUE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mitcy,Mitcy,female,83,6
Seychelles,2020,January,NA,Min. for Local Government,Macsuzy MONDON,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Macsuzy,,,,
Seychelles,2020,January,NA,"Min. for Tourism, Civil Aviation, Marine & Ports",Maurice LOUSTAU-LALANNE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Maurice,Maurice,male,97,13212
Seychelles,2020,January,NA,"Min. for Youth, Sports, & Culture",Idith ALEXANDER,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Idith,Idith,female,75,4
Seychelles,2020,January,NA,"Governor, Central Bank",Caroline ABEL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Caroline,Caroline,female,100,4
Sierra Leone,2020,January,NA,Pres.,Julius Maada BIO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Julius Maada,Julius Maada,male,95,19
Sierra Leone,2020,January,NA,Vice Pres.,"Mohamed Juldeh JALLOH, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mohamed Juldeh,Mohamed Juldeh,male,99,402
Sierra Leone,2020,January,NA,Min. of Development & Economic Planning,"Robert Tamba Michael CHAKANDA, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Robert Tamba Michael,Robert Tamba Michael,male,98,127
Sierra Leone,2020,January,NA,Min. of Energy,Alhaji Kanja SESAY,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Alhaji Kanja,Alhaji,male,98,48
Sierra Leone,2020,January,NA,Min. of Finance,Jacob Jusu SAFFA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jacob Jusu,Jacob Jusu,male,100,22
Sierra Leone,2020,January,NA,Min. of Foreign Affairs & Intl. Cooperation,"Alie KABBA, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Alie,Alie,male,100,25
Sierra Leone,2020,January,NA,Min. of Justice & Attorney Gen.,Charles Francis MARGAI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Charles Francis,Charles Francis,male,100,91
Sierra Leone,2020,January,NA,Min. of Labor & Social Security,Adekunle Joliff Milton KING,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Adekunle Joliff Milton,Milton,male,100,13
Sierra Leone,2020,January,NA,Min. of Marine Resources,Emma KOWA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Emma,Emma,female,80,5
Sierra Leone,2020,January,NA,Min. of Mines & Mineral Resources,"Morie MANYEH, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Morie,Morie,male,100,6
Sierra Leone,2020,January,NA,Min. of Political & Public Affairs,Foday YUMKELLA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Foday,Foday,male,100,46
Sierra Leone,2020,January,NA,Min. of Primary & Secondary Education,Alpha Osman TIMBO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Alpha Osman,Alpha Osman,male,98,96
Sierra Leone,2020,January,NA,"Min. of Social Welfare, Gender, & Children's Affairs",Baindu DASSAMA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Baindu,Baindu,female,100,4
Sierra Leone,2020,January,NA,Min. of Technical & Higher Education,"Aiah GBAKIMA, Prof.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aiah,Aiah,male,100,22
Sierra Leone,2020,January,NA,Min. of Tourism & Cultural Affairs,Memunatu B. PRATT,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Memunatu,Memunatu,female,100,8
Sierra Leone,2020,January,NA,Min. of Trade & Industry,Peter Bayuku KONTEH,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Peter Bayuku,Peter,male,100,40
Sierra Leone,2020,January,NA,Min. of Transport & Aviation,Kabineh M. KALLON,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Kabineh,Kabineh,male,75,4
Sierra Leone,2020,January,NA,Min. of Works & Public Assets,Raymond Ernest Denison de Souza GEORGE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Raymond Ernest Denison de Souza,Raymond Ernest,male,100,38
Sierra Leone,2020,January,NA,"Resident Min., North",Abu Abu KOROMA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abu Abu,Abu,male,100,51
Sierra Leone,2020,January,NA,"Resident Min., North West",Haja Isata ABDULAI-KAMARA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Haja Isata,Haja Isata,female,96,27
Sierra Leone,2020,January,NA,"Governor, Central Bank","Patrick Saidu CONTEH, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Patrick Saidu,Patrick Saidu,male,99,100
Sierra Leone,2020,January,NA,Ambassador to the US,Bockari Kortu STEVENS,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Bockari Kortu,,,,
Sierra Leone,2020,January,NA,"Permanent Representative to the UN, New York",Vandi Chidi MINAH,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Vandi Chidi,Vandi,male,100,6
Singapore,2020,January,NA,Pres.,HALIMAH Yacob,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Yacob,Yacob,male,75,4
Singapore,2020,January,NA,Prime Min.,LEE Hsien Loong,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Hsien Loong,Hsien Loong,male,77,13
Singapore,2020,January,NA,Dep. Prime Min.,Tharman SHANMUGARATNAM,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Tharman,Tharman,male,75,4
Singapore,2020,January,NA,Dep. Prime Minister,HENG Swee Keat,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Swee Keat,Swee Keat,male,69,13
Singapore,2020,January,NA,"Coordinating Min. for Infrastructure, Prime Minister's Office",KHAW Boon Wan,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Boon Wan,Boon Wan,male,83,231
Singapore,2020,January,NA,"Senior Min. & Coordinating Min. for National Security, Prime Minister's Office","TEO Chee Hean, RAdm. (Ret.)",Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Chee Hean,Chee,male,88,58
Singapore,2020,January,NA,Min. for Communication & Information,S. ISWARAN,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,S.,S.,male,86,7
Singapore,2020,January,NA,"Min. for Culture, Community, & Youth",Grace FU Hai Yen,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Grace  Hai Yen,Hai Yen,female,61,56
Singapore,2020,January,NA,Min. for Defense,"NG Eng Hen, Dr.",Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Eng Hen,Eng Hen,male,80,44
Singapore,2020,January,NA,Min. of Education,ONG Ye Kung,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Ye Kung,Ye Kung,male,94,65
Singapore,2020,January,NA,Min. for the Environment & Water Resources,MASAGOS Zulkifli,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Zulkifli,Zulkifli,male,100,21
Singapore,2020,January,NA,Min. for Foreign Affairs,Vivian BALAKRISHNAN,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Vivian,Vivian,female,98,133
Singapore,2020,January,NA,Min. for Health,GAN Kim Yong,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Kim Yong,Kim Yong,male,100,4
Singapore,2020,January,NA,Min. for Home Affairs,K. SHANMUGAM,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,K.,K.,male,83,6
Singapore,2020,January,NA,Min. for Law,K. SHANMUGAM,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,K.,K.,male,83,6
Singapore,2020,January,NA,Min. for Manpower,Josephine TEO,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Josephine,Josephine,female,99,89
Singapore,2020,January,NA,Min. for Trade & Industry (Industry),CHAN Chun Sing,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Chun Sing,Chun,male,74,27
Singapore,2020,January,NA,"Min., Prime Minister's Office",Indranee RAJAH,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Indranee,Indranee,female,100,9
Singapore,2020,January,NA,"Min., Prime Minister's Office",NG Chee Meng,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Chee Meng,Chee Meng,male,100,6
Singapore,2020,January,NA,Ambassador to the US,Ashok Kumar MIRPURI,Titular,NA,January2020ChiefsDirectory.pdf,15-Nov-19,10/6/2021 1:05,Ashok Kumar,Ashok Kumar,male,99,187
